Codigo_dpto,dpto,Codigo_prov,Prov,Codigo_dist,dist
21, Puno,05, El Collao ,02, Capazo
21, Puno,05, El Collao ,03, Pilcuyo
21, Puno,05, El Collao ,04, Santa Rosa
21, Puno,05, El Collao ,05, Conduriri
21, Puno,06, Huancané ,01, Huancane
21, Puno,06, Huancané ,02, Cojata
21, Puno,06, Huancané ,03, Huatasani
21, Puno,06, Huancané ,04, Inchupalla
21, Puno,06, Huancané ,05, Pusi
21, Puno,06, Huancané ,06, Rosaspata
21, Puno,06, Huancané ,07, Taraco
21, Puno,06, Huancané ,08, Vilque Chico
21, Puno,07, Lampa ,01, Lampa
21, Puno,07, Lampa ,02, Cabanilla
21, Puno,07, Lampa ,03, Calapuja
21, Puno,07, Lampa ,04, Nicasio
21, Puno,07, Lampa ,05, Ocuviri
21, Puno,07, Lampa ,06, Palca
21, Puno,07, Lampa ,07, Paratia
21, Puno,07, Lampa ,08, Pucara
21, Puno,07, Lampa ,09, Santa Lucia
21, Puno,07, Lampa ,10, Vilavila
21, Puno,08, Melgar ,01, Ayaviri
21, Puno,08, Melgar ,02, Antauta
21, Puno,08, Melgar ,03, Cupi
21, Puno,08, Melgar ,04, Llalli
21, Puno,08, Melgar ,05, Macari
21, Puno,08, Melgar ,06, Nuñoa
21, Puno,08, Melgar ,07, Orurillo
21, Puno,08, Melgar ,08, Santa Rosa
21, Puno,08, Melgar ,09, Umachiri
21, Puno,09, Moho ,01, Moho
21, Puno,09, Moho ,02, Conima
21, Puno,09, Moho ,03, Huayrapata
21, Puno,09, Moho ,04, Tilali
21, Puno,10, San Antonio de Putina ,01, Putina
21, Puno,10, San Antonio de Putina ,02, Ananea
21, Puno,10, San Antonio de Putina ,03, Pedro Vilca Apaza
21, Puno,10, San Antonio de Putina ,04, Quilcapuncu
21, Puno,10, San Antonio de Putina ,05, Sina
21, Puno,11, San Román ,01, Juliaca
21, Puno,11, San Román ,02, Cabana
21, Puno,11, San Román ,03, Cabanillas
21, Puno,11, San Román ,04, Caracoto
21, Puno,11, San Román ,05, San Miguel
21, Puno,12, Sandia ,01, Sandia
21, Puno,12, Sandia ,02, Cuyocuyo
21, Puno,12, Sandia ,03, Limbani
21, Puno,12, Sandia ,04, Patambuco
21, Puno,12, Sandia ,05, Phara
21, Puno,12, Sandia ,06, Quiaca
21, Puno,12, Sandia ,07, San Juan del Oro
21, Puno,12, Sandia ,08, Yanahuaya
21, Puno,12, Sandia ,09, Alto Inambari
21, Puno,12, Sandia ,10, San Pedro de Putina Punco
21, Puno,13, Yunguyo ,01, Yunguyo
21, Puno,13, Yunguyo ,02, Anapia
21, Puno,13, Yunguyo ,03, Copani
21, Puno,13, Yunguyo ,04, Cuturapi
21, Puno,13, Yunguyo ,05, Ollaraya
21, Puno,13, Yunguyo ,06, Tinicachi
21, Puno,13, Yunguyo ,07, Unicachi
22, San Martín,01, Moyobamba ,01, Moyobamba
22, San Martín,01, Moyobamba ,02, Calzada
22, San Martín,01, Moyobamba ,03, Habana
22, San Martín,01, Moyobamba ,04, Jepelacio
22, San Martín,01, Moyobamba ,05, Soritor
22, San Martín,01, Moyobamba ,06, Yantalo
22, San Martín,02, Bellavista ,01, Bellavista
22, San Martín,02, Bellavista ,02, Alto Biavo
22, San Martín,02, Bellavista ,03, Bajo Biavo
22, San Martín,02, Bellavista ,04, Huallaga
22, San Martín,02, Bellavista ,05, San Pablo
22, San Martín,02, Bellavista ,06, San Rafael
22, San Martín,03, El Dorado ,01, San José de Sisa
22, San Martín,03, El Dorado ,02, Agua Blanca
22, San Martín,03, El Dorado ,03, San Martín
22, San Martín,03, El Dorado ,04, Santa Rosa
22, San Martín,03, El Dorado ,05, Shatoja
22, San Martín,04, Huallaga ,01, Saposoa
22, San Martín,04, Huallaga ,02, Alto Saposoa
22, San Martín,04, Huallaga ,03, El Eslabón
22, San Martín,04, Huallaga ,04, Piscoyacu
22, San Martín,04, Huallaga ,05, Sacanche
22, San Martín,04, Huallaga ,06, Tingo de Saposoa
22, San Martín,05, Lamas ,01, Lamas
22, San Martín,05, Lamas ,02, Alonso de Alvarado
22, San Martín,05, Lamas ,03, Barranquita
22, San Martín,05, Lamas ,04, Caynarachi
22, San Martín,05, Lamas ,05, Cuñumbuqui
22, San Martín,05, Lamas ,06, Pinto Recodo
22, San Martín,05, Lamas ,07, Rumisapa
22, San Martín,05, Lamas ,08, San Roque de Cumbaza
22, San Martín,05, Lamas ,09, Shanao
22, San Martín,05, Lamas ,10, Tabalosos
22, San Martín,05, Lamas ,11, Zapatero
22, San Martín,06, Mariscal Cáceres ,01, Juanjuí
22, San Martín,06, Mariscal Cáceres ,02, Campanilla
22, San Martín,06, Mariscal Cáceres ,03, Huicungo
22, San Martín,06, Mariscal Cáceres ,04, Pachiza
22, San Martín,06, Mariscal Cáceres ,05, Pajarillo
22, San Martín,07, Picota ,01, Picota
22, San Martín,07, Picota ,02, Buenos Aires
22, San Martín,07, Picota ,03, Caspisapa
22, San Martín,07, Picota ,04, Pilluana
22, San Martín,07, Picota ,05, Pucacaca
22, San Martín,07, Picota ,06, San Cristóbal
22, San Martín,07, Picota ,07, San Hilarión
22, San Martín,07, Picota ,08, Shamboyacu
22, San Martín,07, Picota ,09, Tingo de Ponasa
22, San Martín,07, Picota ,10, Tres Unidos
22, San Martín,08, Rioja ,01, Rioja
22, San Martín,08, Rioja ,02, Awajun
22, San Martín,08, Rioja ,03, Elías Soplin Vargas
22, San Martín,08, Rioja ,04, Nueva Cajamarca
22, San Martín,08, Rioja ,05, Pardo Miguel
22, San Martín,08, Rioja ,06, Posic
22, San Martín,08, Rioja ,07, San Fernando
22, San Martín,08, Rioja ,08, Yorongos
22, San Martín,08, Rioja ,09, Yuracyacu
22, San Martín,09, San Martín ,01, Tarapoto
22, San Martín,09, San Martín ,02, Alberto Leveau
22, San Martín,09, San Martín ,03, Cacatachi
22, San Martín,09, San Martín ,04, Chazuta
22, San Martín,09, San Martín ,05, Chipurana
22, San Martín,09, San Martín ,06, El Porvenir
22, San Martín,09, San Martín ,07, Huimbayoc
22, San Martín,09, San Martín ,08, Juan Guerra
22, San Martín,09, San Martín ,09, La Banda de Shilcayo
22, San Martín,09, San Martín ,10, Morales
22, San Martín,09, San Martín ,11, Papaplaya
22, San Martín,09, San Martín ,12, San Antonio
22, San Martín,09, San Martín ,13, Sauce
22, San Martín,09, San Martín ,14, Shapaja
22, San Martín,10, Tocache ,01, Tocache
22, San Martín,10, Tocache ,02, Nuevo Progreso
22, San Martín,10, Tocache ,03, Polvora
22, San Martín,10, Tocache ,04, Shunte
22, San Martín,10, Tocache ,05, Uchiza
22, San Martín,10, Tocache ,06, Santa Lucia
23, Tacna,01, Tacna ,01, Tacna
23, Tacna,01, Tacna ,02, Alto de la Alianza
23, Tacna,01, Tacna ,03, Calana
23, Tacna,01, Tacna ,04, Ciudad Nueva
23, Tacna,01, Tacna ,05, Inclan
23, Tacna,01, Tacna ,06, Pachia
23, Tacna,01, Tacna ,07, Palca
23, Tacna,01, Tacna ,08, Pocollay
23, Tacna,01, Tacna ,09, Sama
23, Tacna,01, Tacna ,10, Coronel Gregorio Albarracín Lanchipa
23, Tacna,01, Tacna ,11, La Yarada los Palos
23, Tacna,02, Candarave ,01, Candarave
23, Tacna,02, Candarave ,02, Cairani
23, Tacna,02, Candarave ,03, Camilaca
23, Tacna,02, Candarave ,04, Curibaya
23, Tacna,02, Candarave ,05, Huanuara
23, Tacna,02, Candarave ,06, Quilahuani
23, Tacna,03, Jorge Basadre ,01, Locumba
23, Tacna,03, Jorge Basadre ,02, Ilabaya
23, Tacna,03, Jorge Basadre ,03, Ite
23, Tacna,04, Tarata ,01, Tarata
23, Tacna,04, Tarata ,02, Héroes Albarracín
23, Tacna,04, Tarata ,03, Estique
23, Tacna,04, Tarata ,04, Estique-Pampa
23, Tacna,04, Tarata ,05, Sitajara
23, Tacna,04, Tarata ,06, Susapaya
23, Tacna,04, Tarata ,07, Tarucachi
23, Tacna,04, Tarata ,08, Ticaco
24, Tumbes,01, Tumbes ,01, Tumbes
24, Tumbes,01, Tumbes ,02, Corrales
24, Tumbes,01, Tumbes ,03, La Cruz
24, Tumbes,01, Tumbes ,04, Pampas de Hospital
24, Tumbes,01, Tumbes ,05, San Jacinto
24, Tumbes,01, Tumbes ,06, San Juan de la Virgen
24, Tumbes,02, Contralmirante Villar ,01, Zorritos
24, Tumbes,02, Contralmirante Villar ,02, Casitas
24, Tumbes,02, Contralmirante Villar ,03, Canoas de Punta Sal
24, Tumbes,03, Zarumilla ,01, Zarumilla
24, Tumbes,03, Zarumilla ,02, Aguas Verdes
24, Tumbes,03, Zarumilla ,03, Matapalo
24, Tumbes,03, Zarumilla ,04, Papayal
25, Ucayali,01, Coronel Portillo ,01, Calleria
25, Ucayali,01, Coronel Portillo ,02, Campoverde
25, Ucayali,01, Coronel Portillo ,03, Iparia
25, Ucayali,01, Coronel Portillo ,04, Masisea
25, Ucayali,01, Coronel Portillo ,05, Yarinacocha
25, Ucayali,01, Coronel Portillo ,06, Nueva Requena
25, Ucayali,01, Coronel Portillo ,07, Manantay
25, Ucayali,02, Atalaya ,01, Raymondi
25, Ucayali,02, Atalaya ,02, Sepahua
25, Ucayali,02, Atalaya ,03, Tahuania
25, Ucayali,02, Atalaya ,04, Yurua
25, Ucayali,03, Padre Abad ,01, Padre Abad
25, Ucayali,03, Padre Abad ,02, Irazola
25, Ucayali,03, Padre Abad ,03, Curimana
25, Ucayali,03, Padre Abad ,04, Neshuya
25, Ucayali,03, Padre Abad ,05, Alexander Von Humboldt
25, Ucayali,03, Padre Abad ,06, Huipoca
25, Ucayali,03, Padre Abad ,07, Boqueron
25, Ucayali,04, Purús,01, Purus
